Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
360,0.0250556,0.0170478,0.0196102,0.0214183,0.0262584,0.0129206,0.0173608,0.0300997,0.0125537,0.0106328,0.0176249,0.0384385,0.0150073,0.00772914,0.00468997,0.00620842,0.00252423,0.0110414,0.0105681,0.0213723,0.0165896,0.0290418,0.0294921,0.00977045,0.00507427,0.0116154,0.00901428,0.0204211,0.0356553,0.0527523,0.017397,0.0270175,0.0329647,0.0208445,0.018267,0.0259819,0.00819496,0.0102411,0.0127142,0.00732296,0.0172536,0.0182393,0.00723996,0.0167731,0.00499182,0.0178201
361,0.0246353,0.0166132,0.0197383,0.0222662,0.026754,0.0129886,0.0180091,0.0296628,0.0122367,0.0102997,0.0169678,0.0395196,0.0159527,0.00836706,0.00500978,0.00605207,0.00147242,0.0111761,0.0110999,0.020875,0.0166039,0.0289963,0.0299077,0.00990416,0.00548652,0.0112377,0.00889467,0.0205188,0.0352759,0.0526525,0.0174334,0.0268203,0.0302173,0.0213938,0.018192,0.0259729,0.00971571,0.0111655,0.0132859,0.00901144,0.0158612,0.0171404,0.00745421,0.0144761,0.00445886,0.018154
362,0.0241874,0.0161566,0.0198667,0.0233074,0.027518,0.0131292,0.018832,0.0292701,0.0118557,0.00993124,0.0158909,0.0406844,0.0169868,0.00900699,0.00519278,0.00621984,0.00156246,0.0115078,0.0120003,0.0211865,0.016664,0.0289734,0.0303618,0.0101345,0.00586862,0.0109594,0.0084674,0.0205835,0.0348992,0.0525347,0.0176512,0.0265789,0.0256427,0.0207366,0.0171798,0.0260873,0.0114258,0.0131287,0.0149368,0.0111646,0.0144131,0.0156159,0.00753818,0.0119347,0.00385759,0.0169112
363,0.0236749,0.0156622,0.0200196,0.0245663,0.0281885,0.0133617,0.0197458,0.0288765,0.0113696,0.00962015,0.014187,0.0419137,0.0179453,0.00952272,0.00564338,0.0066706,0.00286095,0.0119943,0.0130793,0.0212414,0.0167536,0.029028,0.0308864,0.0104771,0.00653102,0.0107358,0.0073504,0.0206254,0.0345429,0.0524103,0.0180591,0.0261357,0.0216251,0.0188931,0.0148214,0.026494,0.0130166,0.0159314,0.0172216,0.0136913,0.0129913,0.0135442,0.00803183,0.00914079,0.00378762,0.015541
364,0.0231516,0.0151683,0.0202064,0.0259741,0.0285693,0.0134663,0.0207541,0.0285057,0.0107893,0.00940288,0.0122724,0.0432636,0.0188674,0.00964436,0.00565766,0.00752933,0.00450188,0.0127121,0.0143551,0.0210279,0.0168449,0.0290955,0.0314329,0.0109583,0.00744282,0.0105894,0.00703154,0.0206434,0.0341776,0.052327,0.0186836,0.0258239,0.0189833,0.0159902,0.0129139,0.027182,0.0143634,0.0188535,0.0189548,0.0160781,0.01155,0.011785,0.00921933,0.00617429,0.00497485,0.0147427
365,0.0226146,0.0148035,0.0203936,0.0270387,0.0290585,0.0136611,0.0217588,0.0281952,0.0103551,0.00923205,0.0104929,0.0446462,0.0194205,0.00936778,0.00534827,0.00888839,0.00650186,0.0135431,0.0158946,0.0207617,0.0169161,0.0291832,0.0320265,0.0115501,0.00835861,0.0101913,0.00745794,0.0206755,0.0338186,0.0523232,0.0194018,0.0258483,0.0178589,0.0132376,0.0125286,0.0278587,0.0158681,0.0208535,0.0193831,0.0177395,0.00994767,0.0113143,0.0111872,0.00288494,0.0071207,0.014494
366,0.0219511,0.0146442,0.0205516,0.027128,0.0296395,0.0139215,0.0226769,0.0279801,0.010147,0.00901992,0.00863409,0.0460963,0.0196326,0.00930054,0.004855,0.0107047,0.00932339,0.0148146,0.0176766,0.0204773,0.0169354,0.0292266,0.0326226,0.0122812,0.00925075,0.00969416,0.0083359,0.0206962,0.0335958,0.0523732,0.0201448,0.0262041,0.0180812,0.0125413,0.0125941,0.0283812,0.0175377,0.021274,0.0192585,0.0189161,0.00884333,0.0123755,0.0140277,0.00101823,0.00998078,0.0153951
367,0.021205,0.0147609,0.0205828,0.0262221,0.0301179,0.0141318,0.0235327,0.0277832,0.00998674,0.00884981,0.00657312,0.0475951,0.0196331,0.00941532,0.00421761,0.0125924,0.0130473,0.0164138,0.0193725,0.0202081,0.0168228,0.0292317,0.0332167,0.0130925,0.0102657,0.00943497,0.00904371,0.020744,0.0333537,0.0525286,0.0208207,0.0266002,0.019295,0.0132234,0.0133937,0.028841,0.0184467,0.0203143,0.0189448,0.0192515,0.00942063,0.0149502,0.0177701,0.00542189,0.0136986,0.0162207
368,0.0205626,0.0151149,0.0206745,0.025861,0.0306602,0.0142739,0.0244621,0.0275664,0.00977785,0.00873287,0.00439731,0.0490492,0.0195147,0.00937948,0.00329815,0.0142542,0.0156285,0.0182353,0.0208965,0.0202168,0.0167367,0.0292367,0.0339432,0.0139289,0.011456,0.00934681,0.0100551,0.0208277,0.0330973,0.0528161,0.0212857,0.0270743,0.0209169,0.0137073,0.0144239,0.0294037,0.0172944,0.0184143,0.0181613,0.0173382,0.0118903,0.0186008,0.0221735,0.0101627,0.0181794,0.0170637
369,0.019957,0.0152112,0.020898,0.0259105,0.0317942,0.0144063,0.0253753,0.0273943,0.00970007,0.00868697,0.00269597,0.0503261,0.0191119,0.00944075,0.00254201,0.0157962,0.0176243,0.0197846,0.0222192,0.0203798,0.0166985,0.0292311,0.0348973,0.0147906,0.0126086,0.00934851,0.0114956,0.0209182,0.0329226,0.0532882,0.0214664,0.0274686,0.0227167,0.0135659,0.0154133,0.0299296,0.0144423,0.0163838,0.0172716,0.0136865,0.0155766,0.0219697,0.0261535,0.0143661,0.0223416,0.0179303
370,0.0192286,0.015406,0.0211746,0.0258649,0.0330167,0.0144712,0.0261623,0.0272386,0.00996256,0.0088057,0.00292277,0.0513828,0.0182301,0.00970137,0.00166101,0.0170269,0.0190917,0.0207966,0.0231443,0.0205616,0.0167344,0.029282,0.0359868,0.0156699,0.0138737,0.00940435,0.0131854,0.0210362,0.0329487,0.0538577,0.0215721,0.0275011,0.024627,0.0130088,0.016298,0.0304087,0.011391,0.0158624,0.0164612,0.0110155,0.0192506,0.0238206,0.0283604,0.0173836,0.0251378,0.0188695
371,0.018642,0.0158024,0.0214869,0.0257613,0.0337255,0.0144841,0.0268196,0.0270629,0.0104732,0.00915958,0.00450805,0.0523073,0.0171042,0.00962488,0.00106559,0.0177456,0.0197436,0.0213777,0.0233942,0.0204795,0.0168467,0.0293607,0.0371352,0.0163468,0.0152619,0.00948862,0.0148921,0.0212643,0.0331602,0.0542482,0.0220013,0.0274145,0.0264261,0.0123763,0.0167185,0.0310207,0.00964771,0.0164436,0.0159252,0.0106206,0.0212662,0.0241596,0.0287034,0.0194224,0.026278,0.0195716
372,0.0183731,0.0162546,0.0217358,0.0257952,0.0338349,0.0145934,0.0273933,0.0269097,0.0110668,0.00952732,0.0060064,0.0530095,0.0158545,0.00939227,0.00161848,0.0180127,0.019366,0.0214687,0.0229644,0.020371,0.0170403,0.0294867,0.0383642,0.0167955,0.016698,0.00952017,0.016227,0.02155,0.033449,0.0545877,0.0229593,0.027321,0.0277937,0.011603,0.0169896,0.0318743,0.0097156,0.0171188,0.0158015,0.0115328,0.0211032,0.0235259,0.0278783,0.0206918,0.0262313,0.0200476
373,0.0184623,0.0167138,0.021725,0.0258024,0.0337729,0.0147645,0.0279212,0.0271358,0.0115384,0.00961234,0.00693684,0.053313,0.0145904,0.0090679,0.0024122,0.0179469,0.0185567,0.0212431,0.02223,0.0204578,0.0172664,0.029768,0.0395686,0.0168941,0.0180753,0.00954217,0.0168737,0.0218391,0.0338628,0.0548405,0.0235897,0.0272044,0.0287183,0.0107797,0.0173118,0.0327059,0.0108154,0.0177755,0.0162289,0.0126498,0.019947,0.022692,0.0267518,0.02124,0.0257062,0.0201969
374,0.018785,0.0172926,0.0213691,0.0258714,0.0334885,0.015026,0.0284273,0.0270989,0.0119674,0.00978926,0.00708485,0.0532346,0.0135808,0.00862199,0.00321298,0.0176273,0.0176841,0.02048,0.0214665,0.0207084,0.0173916,0.0301707,0.0404841,0.0166677,0.0193865,0.0095733,0.0165849,0.0221265,0.0343012,0.0549963,0.023798,0.0269189,0.0292106,0.0106009,0.0175858,0.0333036,0.0120182,0.0182423,0.0168917,0.0135541,0.0190408,0.0220937,0.025935,0.0212356,0.0251498,0.020108
375,0.019164,0.0179998,0.0205841,0.0257132,0.0330262,0.0153827,0.0288657,0.0269289,0.012449,0.0100611,0.00655015,0.0528572,0.0131359,0.00808069,0.00374449,0.0171579,0.0168827,0.0191143,0.0203679,0.0208388,0.0174011,0.0305996,0.0410547,0.0161299,0.0204289,0.00958945,0.0154572,0.022321,0.0346968,0.0550127,0.02373,0.0266597,0.029198,0.0108862,0.0179754,0.0337292,0.0130575,0.0184543,0.0177665,0.0142012,0.0186001,0.0218617,0.0257349,0.0210295,0.0247894,0.0199109
376,0.019406,0.0186725,0.0196459,0.0254281,0.0324411,0.0153534,0.0292009,0.0266196,0.0129361,0.0105407,0.00568079,0.052281,0.0131796,0.00746873,0.00407326,0.0166169,0.0160289,0.0177565,0.0186747,0.0209852,0.0173862,0.0310103,0.0413177,0.0153883,0.0207711,0.00957734,0.0139412,0.0224601,0.035197,0.054928,0.0234718,0.0264864,0.0288109,0.0114188,0.0182755,0.0339837,0.0140945,0.0187157,0.0186805,0.0147539,0.0181798,0.021867,0.0260403,0.0205653,0.0245934,0.0196047
377,0.0194377,0.0191956,0.0187789,0.0251025,0.031831,0.0150272,0.0293496,0.0261946,0.0132078,0.0112864,0.00474736,0.0515901,0.0136354,0.00688204,0.00433011,0.0159565,0.0155346,0.0165778,0.017218,0.0210894,0.0175148,0.031332,0.0412768,0.0145726,0.0206372,0.00947632,0.0124557,0.0225323,0.0356513,0.0547998,0.0231864,0.0264355,0.0282566,0.0120805,0.0184253,0.0341251,0.0150776,0.0190335,0.0194288,0.0153056,0.0174921,0.0218687,0.0263651,0.0197546,0.0244034,0.0191709
378,0.0192569,0.0196509,0.0180886,0.0248937,0.0311301,0.0144189,0.0292539,0.025644,0.0131977,0.0116608,0.00367826,0.0508,0.0142859,0.0063113,0.00446933,0.0149545,0.0151684,0.0151467,0.0160785,0.0212763,0.0176453,0.0314203,0.0409902,0.0137614,0.0199454,0.00931965,0.0110838,0.0224958,0.0360517,0.0546179,0.0228975,0.0264663,0.0275726,0.0127763,0.0185469,0.0341245,0.0158951,0.0192507,0.0197845,0.0151962,0.016364,0.0217791,0.0263378,0.018674,0.0240553,0.0185178
379,0.0189768,0.0200305,0.0175933,0.0250756,0.0304179,0.0135476,0.0289231,0.025166,0.0129823,0.0115175,0.00238921,0.0499768,0.0148161,0.00601468,0.00448612,0.0138861,0.0149545,0.0133424,0.0150475,0.0216232,0.0177295,0.0313219,0.0405412,0.0130225,0.018919,0.00905865,0.00989466,0.0223665,0.0363934,0.0544202,0.0224961,0.0265268,0.02679,0.0134579,0.018699,0.0339892,0.0162615,0.0190192,0.0196552,0.0150189,0.0149587,0.0216995,0.0259976,0.0174666,0.0235731,0.0177574
380,0.0185375,0.0202335,0.0172911,0.0252938,0.0298615,0.0125374,0.028553,0.024824,0.0125932,0.0109555,0.0014655,0.0492276,0.01525,0.0063489,0.00445981,0.0131969,0.014761,0.0117979,0.0141149,0.0220421,0.0178733,0.0313003,0.0400241,0.0123831,0.0176564,0.00876147,0.00879295,0.0221346,0.0366817,0.0543159,0.0219623,0.0266362,0.0260373,0.0141516,0.0188786,0.0337406,0.0157752,0.0182663,0.0190957,0.0143569,0.0135643,0.0210882,0.0254669,0.0162694,0.0229998,0.0169927
381,0.0180556,0.0201852,0.0171959,0.0238241,0.0294001,0.0114403,0.0279879,0.024641,0.012111,0.0106255,0.000627496,0.0484646,0.0155981,0.00719006,0.00453183,0.0127097,0.0141243,0.0106798,0.0132214,0.022361,0.0180999,0.0313424,0.0395772,0.0117445,0.0163245,0.00868739,0.00767808,0.0219018,0.0368507,0.054465,0.0212649,0.026818,0.0252318,0.0147357,0.019039,0.0335997,0.0146479,0.0173873,0.0183425,0.0134171,0.0121985,0.0200899,0.0246858,0.0152431,0.0223657,0.016194
382,0.0177123,0.0199926,0.0172621,0.023106,0.0288907,0.0103097,0.0272558,0.0245748,0.0116264,0.0105238,0.000696182,0.0476668,0.0160822,0.00831687,0.00467896,0.0122683,0.0131948,0.00984405,0.0124884,0.0227378,0.0183649,0.031237,0.0390262,0.0111063,0.0150712,0.00891546,0.00651317,0.0217207,0.0369573,0.0550494,0.0204049,0.0270347,0.0244285,0.0151684,0.0190236,0.0335652,0.0135174,0.0165482,0.0171387,0.0125462,0.0110848,0.0190324,0.0237871,0.0146443,0.0216828,0.015277
383,0.0176447,0.0197712,0.0173798,0.0234219,0.0285534,0.00913513,0.0265063,0.0246483,0.0112308,0.0105183,0.00178343,0.0467488,0.0168622,0.00933885,0.00503267,0.0119376,0.0128671,0.00926566,0.0120174,0.0231164,0.0186598,0.0310813,0.0382459,0.0105256,0.0138453,0.00937269,0.0053156,0.021606,0.0370841,0.0556776,0.0195963,0.0273526,0.0236683,0.0154566,0.0188631,0.0336245,0.012583,0.0156763,0.0159022,0.0114244,0.0104716,0.0181775,0.0229747,0.0144182,0.0210937,0.0141716
384,0.0178579,0.0196938,0.0174426,0.0231258,0.0284788,0.00792979,0.0257993,0.0247887,0.0109818,0.0104547,0.00286584,0.0457776,0.0179099,0.0103407,0.00541132,0.0117439,0.0127425,0.0088397,0.0116253,0.0235471,0.0189938,0.0309666,0.038055,0.00998541,0.0127524,0.0097773,0.00418248,0.0214023,0.0373195,0.0556511,0.0188131,0.0277736,0.022985,0.0158941,0.0186522,0.0337919,0.0113741,0.0146803,0.0145392,0.0105757,0.0100369,0.0175549,0.022309,0.0143556,0.0207282,0.0129361
385,0.0184082,0.0197675,0.0175253,0.0224698,0.0282687,0.00666091,0.0250165,0.0250178,0.0106599,0.0103507,0.00382486,0.044762,0.018765,0.0115063,0.00546765,0.0114677,0.0124939,0.00846862,0.0112538,0.0244706,0.0194386,0.0309321,0.038101,0.00952394,0.0118806,0.0102672,0.00316909,0.0213682,0.0376586,0.0553082,0.0180137,0.0282256,0.0224466,0.0162663,0.0184434,0.0341768,0.00994535,0.0133347,0.0129974,0.00976607,0.00961855,0.0170429,0.0216781,0.0143452,0.0205908,0.0114213
386,0.0192291,0.0200775,0.0174499,0.0218011,0.027878,0.00531814,0.02432,0.0252447,0.0103598,0.0103019,0.00470756,0.0436449,0.0195848,0.012485,0.00556056,0.0110792,0.0121969,0.00812797,0.0109855,0.0261332,0.0200001,0.0308502,0.03807,0.00912946,0.0111432,0.0109051,0.00245778,0.0215403,0.0381204,0.0555448,0.0173343,0.028515,0.0219584,0.0165342,0.0182229,0.0344569,0.00839594,0.011527,0.0113493,0.00878008,0.00909178,0.0164772,0.0209529,0.0143651,0.0204305,0.0100976
387,0.0203476,0.0208662,0.0166307,0.0214225,0.0278065,0.00456932,0.0237153,0.0254597,0.0104028,0.010404,0.00558604,0.0425141,0.020338,0.0131645,0.00593857,0.0109768,0.0118949,0.00790872,0.0107123,0.0260322,0.0204814,0.0306406,0.0379822,0.00881101,0.0104829,0.0116069,0.00216177,0.0218151,0.0385442,0.0560997,0.0170809,0.0286531,0.0214344,0.0168209,0.0179412,0.034583,0.00664918,0.00960152,0.00978594,0.00727583,0.00855887,0.0158897,0.0200181,0.0143893,0.0200907,0.00880206
388,0.0214773,0.0216203,0.0156796,0.021098,0.0278897,0.00391419,0.0230933,0.025652,0.0108759,0.0106875,0.00640658,0.0413986,0.0209892,0.0133828,0.0062412,0.0110273,0.0115673,0.00799877,0.0105582,0.0258981,0.0208057,0.0303819,0.0379058,0.00852162,0.00996974,0.0121159,0.00234936,0.0221623,0.0389013,0.0565541,0.0175568,0.0287047,0.0209166,0.0172411,0.0176981,0.0346372,0.004843,0.00790566,0.00856091,0.00553531,0.00793762,0.0153515,0.0194254,0.0144523,0.0196096,0.00746892
389,0.022422,0.0222486,0.0148103,0.0207816,0.027612,0.00315994,0.0223978,0.0258983,0.0113725,0.0107097,0.00709361,0.0401978,0.0215869,0.0135183,0.00632816,0.0111206,0.0113547,0.00834385,0.0104585,0.0262942,0.0209701,0.0301253,0.0378229,0.00832046,0.00953444,0.0123311,0.00285468,0.0226297,0.0393205,0.0569072,0.0184835,0.0286134,0.0205868,0.0178376,0.0174542,0.0346384,0.00320788,0.00679925,0.00803273,0.00414343,0.00742968,0.014902,0.0197927,0.0145012,0.0189272,0.00615962
390,0.0231022,0.0227631,0.0144065,0.0204868,0.0272294,0.00261035,0.0219836,0.0261653,0.0119814,0.0106034,0.00765326,0.0389513,0.0222147,0.0139244,0.00656137,0.0113052,0.0112776,0.00899406,0.0105138,0.0267516,0.0210562,0.0298492,0.0377507,0.00825463,0.00928876,0.0127852,0.00347841,0.0230636,0.0397749,0.0571058,0.0185125,0.0284807,0.0205458,0.0186122,0.0170533,0.0346428,0.00234535,0.00649713,0.00846139,0.00332646,0.0074905,0.0146482,0.0189244,0.0145832,0.0181187,0.00479089
391,0.0237881,0.023242,0.0143286,0.0204659,0.0268773,0.00276192,0.0219226,0.0263948,0.0126882,0.0104599,0.00813426,0.0376717,0.0226599,0.0143545,0.00634338,0.0115954,0.0114059,0.00962423,0.0107373,0.027173,0.0211404,0.0295135,0.0377164,0.00826008,0.00920881,0.0133993,0.00417661,0.0235104,0.0401086,0.0572628,0.017125,0.0281841,0.0207244,0.0195989,0.0164065,0.0346272,0.00289236,0.00706953,0.00970104,0.00340638,0.0083433,0.0147761,0.0171607,0.0149059,0.0174029,0.00388256
392,0.0244467,0.0237064,0.0140946,0.0208807,0.0265614,0.00337388,0.0221106,0.0265777,0.013378,0.0103004,0.00860436,0.0365173,0.0228095,0.0144711,0.00570349,0.012174,0.0117873,0.0104375,0.0110239,0.0275598,0.0211776,0.0291425,0.0375217,0.00826063,0.00916993,0.013975,0.00494606,0.0239313,0.0403073,0.0575289,0.0166968,0.0276559,0.0211334,0.0208054,0.0159184,0.0345992,0.00445008,0.00859065,0.0113037,0.00451512,0.00987421,0.0152875,0.0153137,0.0156614,0.0170499,0.00346947
393,0.0250456,0.0240835,0.0137352,0.021216,0.0262839,0.00383734,0.022148,0.0267247,0.0140249,0.0100973,0.00906026,0.0355967,0.0227017,0.014137,0.004824,0.0130845,0.0123179,0.0114895,0.0115178,0.0279733,0.0211224,0.0287425,0.0370708,0.00830008,0.00914278,0.0145168,0.00575562,0.0244417,0.0404739,0.0579266,0.0168684,0.0270573,0.0218514,0.0221363,0.0159048,0.0346404,0.00636787,0.0105876,0.0128517,0.00629549,0.0116628,0.0159189,0.0139924,0.0167115,0.0171392,0.00347317
394,0.0255082,0.0243557,0.0132144,0.0215606,0.0259812,0.00403703,0.0220107,0.0268496,0.0147662,0.00988625,0.00944603,0.0347677,0.0224207,0.0139124,0.00380018,0.0142589,0.0131114,0.0128186,0.0123319,0.0282937,0.0210098,0.0283037,0.0367611,0.00855607,0.00914944,0.0149873,0.00656028,0.0251132,0.0406364,0.0583438,0.0171022,0.0264164,0.022838,0.0236265,0.0160882,0.0347685,0.00838619,0.0128304,0.0142855,0.00827086,0.0135012,0.0164639,0.0133349,0.0180118,0.0177477,0.0043403
395,0.0259282,0.0245469,0.0125847,0.0220936,0.0256922,0.00417174,0.0222193,0.0269852,0.0154656,0.00963764,0.00983203,0.0337879,0.021971,0.0136936,0.00296602,0.0156308,0.0142069,0.0143028,0.0133406,0.028482,0.0209276,0.0278377,0.0365092,0.00888159,0.00930402,0.0153842,0.00735874,0.0257017,0.0407328,0.0583455,0.0173247,0.0259611,0.0239225,0.0252751,0.016194,0.0349349,0.0104226,0.0147115,0.015305,0.0100776,0.015141,0.0171879,0.0131987,0.0193761,0.0187593,0.00568644
396,0.0263756,0.0246271,0.0119839,0.0228801,0.0253503,0.00535897,0.0223734,0.027151,0.015974,0.0093325,0.010202,0.0326451,0.0209421,0.0131957,0.00254081,0.0171626,0.0154549,0.0158976,0.0144477,0.0285189,0.0208875,0.0274111,0.0362267,0.00909734,0.00984583,0.0157239,0.00816353,0.0262228,0.0408461,0.0575431,0.0175797,0.0255031,0.0249578,0.0271344,0.0162056,0.0351257,0.0123494,0.0161259,0.0159262,0.0115886,0.016594,0.0181598,0.0136842,0.0206925,0.0199898,0.00695703
397,0.0266999,0.0246997,0.0117541,0.0237468,0.0248238,0.00694493,0.0224113,0.0273483,0.0165364,0.00905022,0.0105779,0.031524,0.0195509,0.0127818,0.00254516,0.0185798,0.0166585,0.0174273,0.0155689,0.0283535,0.0208778,0.0270638,0.0358493,0.00915511,0.0102964,0.0160423,0.00893841,0.0267362,0.041074,0.0570651,0.0178024,0.0252059,0.0257191,0.029082,0.0159804,0.0355445,0.0139949,0.0172022,0.0164385,0.0128093,0.0178702,0.018145,0.0148323,0.0219854,0.0210752,0.00785497
398,0.0272606,0.0247802,0.0115859,0.0244889,0.024243,0.00847666,0.0223555,0.0275691,0.0170859,0.00882331,0.0109767,0.0300157,0.0182965,0.0125061,0.00283281,0.0194948,0.0178942,0.0190448,0.0167183,0.0278571,0.0209095,0.0267413,0.0353438,0.00914504,0.0105001,0.0163384,0.00967153,0.027257,0.0413474,0.0568984,0.0179882,0.0249734,0.0261097,0.0308729,0.0153779,0.0362795,0.0152156,0.0179636,0.0168008,0.0139574,0.0189686,0.0176813,0.0170961,0.0231657,0.0219041,0.00867959
399,0.0282036,0.0248707,0.011465,0.0248246,0.0236428,0.00992371,0.0219681,0.027731,0.0175996,0.0086918,0.0114506,0.0282766,0.0170644,0.0120534,0.00314355,0.020654,0.0191173,0.0205671,0.0177734,0.0274591,0.0209673,0.0264923,0.0347725,0.00927874,0.0106376,0.0166512,0.0104083,0.0277834,0.0415596,0.0568169,0.0181745,0.0249215,0.0260496,0.0322874,0.0144093,0.0374107,0.0163271,0.0184165,0.0170897,0.015039,0.0199418,0.0183335,0.0186178,0.0239694,0.0225191,0.00944219
400,0.029101,0.0248741,0.0115625,0.0248729,0.0230208,0.0112471,0.0214209,0.0278015,0.0180432,0.00861183,0.0120199,0.0265178,0.0159131,0.011421,0.00341072,0.0219027,0.0202943,0.0217415,0.018866,0.0274115,0.021136,0.0261983,0.0344062,0.00947872,0.010782,0.016994,0.0111696,0.0282343,0.0415374,0.05672,0.018293,0.0250184,0.0255928,0.0331825,0.0133396,0.0387533,0.017232,0.0186178,0.0175135,0.0159357,0.0209215,0.0195128,0.0196424,0.0244941,0.02294,0.0101678
401,0.0298009,0.0247906,0.0115679,0.0246441,0.0224914,0.0124615,0.0211536,0.0278681,0.0185071,0.00858979,0.0127336,0.024868,0.0147071,0.0108464,0.00369687,0.0231916,0.0214946,0.0226807,0.0199232,0.0277025,0.0212652,0.0259382,0.0340718,0.00960907,0.0108791,0.0173586,0.01187,0.0286307,0.0417589,0.0566406,0.0182984,0.0252184,0.0249454,0.0337497,0.0123692,0.0397744,0.0177899,0.0186906,0.0181972,0.0163362,0.021977,0.0208625,0.0205867,0.0246095,0.0231726,0.0109998
402,0.0303471,0.0246276,0.0115624,0.0240518,0.0220418,0.0135073,0.0208767,0.0279389,0.0189803,0.00865702,0.0135892,0.0234514,0.0133763,0.0101824,0.00446718,0.0244355,0.0226369,0.0235167,0.0208847,0.0276237,0.0214582,0.0257666,0.0336451,0.00986391,0.010923,0.0177007,0.0125362,0.0290061,0.0421776,0.0565876,0.0182141,0.0255315,0.0243989,0.034446,0.0117097,0.0405709,0.0180305,0.0185501,0.018969,0.0160573,0.0228741,0.0221878,0.0214434,0.024556,0.0232938,0.0120905
403,0.030849,0.0244031,0.011751,0.0234125,0.0215734,0.0145167,0.020424,0.0279768,0.0194301,0.0087381,0.0144942,0.0222727,0.0123963,0.0095527,0.00531549,0.0256816,0.0237578,0.0244404,0.0219828,0.0273691,0.0219123,0.0254853,0.03327,0.010186,0.0110791,0.0180102,0.0132396,0.0293362,0.0425992,0.0565357,0.0181098,0.026007,0.0240641,0.0353706,0.0116676,0.041314,0.0178578,0.0182246,0.0193541,0.0151258,0.0235185,0.0233977,0.0221895,0.0246144,0.0234049,0.0138483
404,0.0314219,0.0240195,0.0119931,0.0230851,0.0211434,0.0160469,0.0201808,0.0280074,0.0198743,0.00885652,0.0154039,0.0213349,0.0125309,0.00899807,0.00597984,0.0269572,0.0249407,0.0254811,0.0231443,0.0271119,0.022346,0.0251363,0.0330289,0.0106338,0.0113095,0.0182859,0.0139776,0.0295719,0.0429637,0.0564787,0.0180085,0.0266231,0.0238716,0.0361913,0.0113791,0.0419537,0.0168029,0.0176609,0.0192265,0.0139033,0.0240563,0.0244177,0.0230842,0.0246776,0.0235257,0.016772
405,0.0320634,0.0234471,0.0123179,0.0231996,0.020826,0.0176685,0.0203253,0.0279826,0.0202748,0.00904575,0.0163099,0.0206583,0.0125042,0.00851045,0.0068085,0.0282776,0.0261329,0.0267144,0.0241994,0.0267573,0.0227162,0.0248185,0.0328902,0.0110587,0.0115533,0.0184991,0.0147358,0.0297157,0.0432905,0.056418,0.0178873,0.0273161,0.023772,0.0366387,0.0115893,0.0425701,0.0158158,0.0166799,0.0188702,0.0130427,0.0245454,0.0251553,0.0239906,0.0246411,0.0237018,0.0203702
406,0.0323236,0.0229024,0.0129818,0.0236926,0.0206863,0.0189,0.0203374,0.0278219,0.0207115,0.00926343,0.0172086,0.0202956,0.012189,0.00820351,0.00754389,0.0295711,0.0268859,0.0279979,0.0250975,0.0261479,0.0230719,0.0245876,0.0328238,0.0113934,0.0117109,0.0186469,0.0155188,0.029808,0.0435701,0.0562844,0.0177279,0.0280747,0.0240864,0.0369717,0.0121998,0.0431539,0.0156337,0.0154979,0.0186508,0.0128476,0.0251852,0.0257967,0.0247908,0.0246293,0.0238938,0.0224707
407,0.0323364,0.0224157,0.0138573,0.0243012,0.020758,0.0201523,0.0202451,0.0276284,0.0210807,0.00952052,0.018018,0.0201796,0.0116092,0.0083127,0.00782158,0.030785,0.0268074,0.0291078,0.0255723,0.025398,0.0234578,0.024387,0.0328614,0.0115949,0.0117307,0.0187524,0.0163222,0.0298646,0.0438204,0.0560744,0.0176449,0.028706,0.0249679,0.0369574,0.0128704,0.0436851,0.0158998,0.0147959,0.0185532,0.0130636,0.0259927,0.026411,0.0253875,0.0246261,0.0239866,0.0221024
408,0.032327,0.0218368,0.0146838,0.0247992,0.0208615,0.0212951,0.0200953,0.0274713,0.0213834,0.0098958,0.0188613,0.0202421,0.0110425,0.00901444,0.00812675,0.031998,0.0268128,0.0301925,0.0256992,0.0246598,0.0237589,0.0242959,0.0329888,0.011687,0.0116564,0.0188241,0.0169943,0.0298174,0.0440519,0.0557857,0.0176019,0.0293624,0.0260595,0.0355456,0.0134497,0.044097,0.0160989,0.0147004,0.0183587,0.0134218,0.0269193,0.0270965,0.0258449,0.0245566,0.0240117,0.0207449
