Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
694,0.00782191,0.0216627,0.0398594,0.0374548,0.0605902,0.0276846,0.031205,0.0341939,0.0445324,0.163207,0.0413314,0.0380844,0.0135809,0.0182974,0.00741083,0.0355187,0.0314406,0.0418195,0.0384452,0.0694568,0.288515,0.27701,0.037238,0.051178,0.0202117,0.086023,0.0138567,0.123808,0.126693,0.044403,0.017702,0.0416732,0.0262055,0.0331004,0.0185389,0.0373616,0.0040366,0.00947562,0.0101149,0.0053632,0.0279138,0.0295276,0.0294401,0.024659,0.0218301,0.0334593
695,0.00794488,0.0212734,0.0406017,0.0387211,0.061081,0.028515,0.0312927,0.0348798,0.044197,0.165848,0.0408313,0.039536,0.0161145,0.0196737,0.00767749,0.0384696,0.0322249,0.0446141,0.0390958,0.069835,0.290475,0.279825,0.0370534,0.0523762,0.0184087,0.08858,0.0154188,0.126708,0.1289,0.0454249,0.0195005,0.0424083,0.025803,0.0320166,0.0196762,0.0382707,0.00513106,0.00966481,0.00994801,0.0052136,0.028361,0.0306009,0.0300848,0.0246207,0.0220222,0.0347916
696,0.00805947,0.0211247,0.041107,0.0396271,0.062126,0.0289439,0.0312646,0.035662,0.0443367,0.168574,0.0409787,0.0396273,0.0181558,0.0200703,0.00850732,0.0407318,0.0322859,0.0468207,0.0393685,0.069556,0.292327,0.282525,0.0367614,0.0539613,0.0168404,0.0913746,0.0177399,0.130318,0.131459,0.0458333,0.0213915,0.0426521,0.025826,0.0310346,0.0201947,0.0391016,0.00642639,0.00967069,0.0100904,0.005012,0.0284918,0.0311437,0.0302551,0.0243908,0.0222727,0.0352879
697,0.00818672,0.0210879,0.0412813,0.0403165,0.0638899,0.0290083,0.0312716,0.0364552,0.0446313,0.171359,0.0417477,0.0384972,0.0193359,0.0207833,0.00988026,0.0420242,0.031738,0.048342,0.0391895,0.0688725,0.294148,0.284621,0.0362718,0.055873,0.0156423,0.0944594,0.0208596,0.133896,0.134236,0.04563,0.0230341,0.042841,0.026256,0.0303806,0.0203282,0.0396893,0.00771085,0.00986129,0.00978303,0.0056033,0.0285431,0.0313734,0.0302303,0.023992,0.0221869,0.0353776
698,0.00828708,0.0209204,0.0410192,0.0406359,0.0638704,0.0285853,0.0313521,0.0373141,0.0447609,0.174141,0.0428916,0.0364434,0.0191623,0.0210557,0.0106771,0.0421135,0.0309821,0.048716,0.0384196,0.0686081,0.295752,0.286117,0.0355831,0.0581368,0.0148959,0.0977711,0.0245581,0.137396,0.137208,0.0453245,0.0242255,0.0428788,0.0269225,0.0301684,0.0204546,0.0400311,0.00913008,0.0101852,0.00958919,0.00700794,0.0281518,0.0307066,0.0300016,0.0231596,0.0216644,0.0358142
699,0.00828699,0.0203401,0.0407178,0.0402342,0.0622986,0.0277573,0.0316592,0.0382075,0.0450384,0.176881,0.0440894,0.0337803,0.0178371,0.0202479,0.0102928,0.040838,0.0299463,0.0475594,0.0370806,0.068133,0.297164,0.287469,0.0346826,0.0607236,0.0152894,0.101335,0.0286355,0.141039,0.140374,0.0451238,0.0249432,0.0424593,0.0275598,0.0303747,0.0205779,0.0402163,0.0110914,0.0107678,0.0103408,0.00869725,0.0270151,0.028757,0.0291711,0.0219585,0.0204954,0.0360884
700,0.00822618,0.0191937,0.040215,0.0390539,0.0605664,0.026683,0.0321666,0.0391212,0.0451592,0.179386,0.0451258,0.0308002,0.0161678,0.0190721,0.0103011,0.0379568,0.0282574,0.0445695,0.0348333,0.0671521,0.298308,0.289642,0.0336883,0.063455,0.0166173,0.105135,0.0329329,0.144943,0.143779,0.0450011,0.0250833,0.0418421,0.0284703,0.0309834,0.0206472,0.0403781,0.0134523,0.0119015,0.0123508,0.0105918,0.0253852,0.0267777,0.0276687,0.0204814,0.0189964,0.0356383
701,0.00822434,0.0177439,0.0393112,0.0374296,0.058852,0.0256595,0.0327484,0.0400189,0.0452062,0.181596,0.0459263,0.0277138,0.0149229,0.0180729,0.0102887,0.0335045,0.025728,0.0399603,0.0314625,0.0658901,0.299155,0.291718,0.0326932,0.0662508,0.0185783,0.108992,0.037291,0.149075,0.147468,0.0449312,0.024459,0.041149,0.0300212,0.0319318,0.0204706,0.0405524,0.015971,0.0135723,0.0152006,0.0126255,0.0237196,0.0249895,0.0254429,0.0187543,0.0184895,0.0346299
702,0.00808738,0.0163925,0.0382248,0.0358587,0.0569099,0.0248273,0.0334299,0.0408097,0.0449913,0.183714,0.0464406,0.0247885,0.0146406,0.0174306,0.0109265,0.0284584,0.0221839,0.0342845,0.0268041,0.0647712,0.29975,0.293167,0.0318034,0.069142,0.0208765,0.112887,0.0415545,0.153293,0.151427,0.0449437,0.0230544,0.0403868,0.0326518,0.033082,0.0198868,0.0405976,0.0184401,0.0160169,0.018332,0.0146904,0.0217462,0.0230477,0.022767,0.0168071,0.0171965,0.0332078
703,0.0077693,0.0151103,0.0368857,0.034916,0.0547411,0.0245325,0.0342812,0.0414449,0.0445092,0.185833,0.0466481,0.0222361,0.0152859,0.017212,0.0121026,0.023443,0.0179189,0.0282891,0.0212921,0.0638853,0.300044,0.294206,0.0313029,0.0723828,0.0232363,0.116814,0.0457267,0.157426,0.155618,0.0447527,0.0212989,0.0391499,0.036263,0.0345957,0.0189998,0.040333,0.02083,0.0193116,0.0215612,0.0168918,0.0196691,0.0214006,0.0204142,0.0146261,0.0146732,0.0311338
704,0.00750904,0.0141811,0.035715,0.0350633,0.0524036,0.0253558,0.0355346,0.0418084,0.0436363,0.187579,0.0465998,0.0200612,0.0162408,0.017097,0.013651,0.0186554,0.0140678,0.0224528,0.0161075,0.0634023,0.300121,0.294986,0.0312559,0.0753188,0.025515,0.12069,0.0497468,0.161382,0.159987,0.0443478,0.0199652,0.037807,0.0404436,0.0363807,0.0178907,0.0396618,0.0231969,0.0234269,0.0249324,0.0193995,0.0174391,0.0204495,0.0183761,0.0125977,0.011871,0.0289418
705,0.00748696,0.0140586,0.0348874,0.0363949,0.0499591,0.0272539,0.0371171,0.0420104,0.0423954,0.188597,0.0463281,0.0182879,0.0169854,0.016813,0.0148774,0.0147164,0.0117606,0.0174351,0.0122644,0.0635911,0.300085,0.295672,0.0316549,0.0779595,0.0275994,0.12454,0.0536101,0.165181,0.164439,0.0437802,0.0188425,0.0364619,0.0447196,0.0378265,0.0165811,0.03906,0.025515,0.0280911,0.0282932,0.0221416,0.0155379,0.0195481,0.0168821,0.0109938,0.00980712,0.0263432
706,0.00767083,0.0149571,0.0343351,0.038394,0.0477763,0.0298991,0.0382311,0.0422172,0.0410512,0.189526,0.0457653,0.0173061,0.017555,0.0166749,0.0156272,0.0122404,0.0115168,0.0135625,0.0102625,0.0647182,0.299902,0.296331,0.0324304,0.0802305,0.029787,0.128201,0.0571933,0.168889,0.168867,0.0432166,0.0172723,0.0351383,0.0488216,0.0391056,0.015259,0.0388112,0.0280543,0.0330929,0.0315738,0.0251447,0.0142419,0.0188906,0.0161842,0.00998968,0.00864012,0.0232093
707,0.00797984,0.0165987,0.0340069,0.0406432,0.0458163,0.0322652,0.0383759,0.042575,0.0399758,0.1905,0.0447762,0.017706,0.0186278,0.0178149,0.0163075,0.0111515,0.01259,0.0113567,0.00940611,0.0668039,0.299429,0.29692,0.0335706,0.0822543,0.0322965,0.131682,0.0606016,0.172461,0.173242,0.0426705,0.0156924,0.0339967,0.0527072,0.0403613,0.014123,0.0388732,0.0305052,0.0380315,0.0346102,0.0283788,0.0139542,0.0186596,0.0160684,0.00970098,0.00799818,0.019616
708,0.00851662,0.0190401,0.0330718,0.0425906,0.0440675,0.0336633,0.0376859,0.043215,0.0394215,0.191468,0.0434149,0.0195923,0.0204747,0.0200082,0.0171605,0.0108493,0.0137918,0.0105341,0.00875814,0.0696576,0.298653,0.297305,0.0344077,0.0840665,0.0343889,0.134856,0.0637182,0.175828,0.17746,0.0421903,0.0155457,0.033388,0.0554579,0.0415319,0.0132944,0.0389184,0.0326271,0.0421856,0.0372442,0.0314564,0.0145929,0.0186389,0.015788,0.0103554,0.00752318,0.0168762
709,0.00922886,0.0209454,0.0320774,0.0439862,0.0423789,0.0341355,0.0363644,0.0441616,0.0394692,0.192381,0.0419793,0.0222264,0.0220767,0.0218728,0.0174255,0.0108335,0.0146309,0.0104135,0.00758212,0.0729648,0.297667,0.297471,0.0348503,0.0854645,0.0361804,0.137673,0.0665484,0.178892,0.18142,0.0419062,0.0169076,0.033086,0.0565559,0.0425839,0.0126827,0.0387879,0.0343313,0.044993,0.0392283,0.0339172,0.0158982,0.0191139,0.0152904,0.0117662,0.00696282,0.0155531
710,0.0100133,0.022058,0.0314347,0.0449525,0.0407521,0.0342936,0.0344615,0.0453,0.0399415,0.193174,0.0409898,0.0244331,0.0220804,0.0219649,0.0169935,0.0109953,0.0149454,0.0107946,0.00645951,0.0756265,0.296439,0.297504,0.0349786,0.0864056,0.0378079,0.140126,0.0690075,0.181622,0.18502,0.041917,0.0186567,0.0329083,0.0562342,0.0436143,0.0123167,0.0387665,0.0357106,0.0464009,0.040408,0.0355423,0.0177017,0.0199176,0.0148261,0.0133457,0.0064019,0.0156533
711,0.0108036,0.0226992,0.0308268,0.0458618,0.039463,0.03479,0.0333728,0.0461451,0.0403422,0.193866,0.0409476,0.025986,0.0203853,0.0206659,0.0159235,0.0112813,0.014919,0.0113545,0.0062049,0.0771622,0.295191,0.297526,0.0349034,0.0869857,0.0394981,0.142224,0.0709353,0.183949,0.188162,0.0421685,0.0203542,0.0328542,0.0549234,0.0445576,0.0120343,0.0386979,0.0368329,0.046621,0.0410754,0.0363122,0.0190461,0.020493,0.0143601,0.0146215,0.00592092,0.0163514
712,0.0117535,0.0229862,0.0303207,0.0463398,0.0386111,0.0353857,0.0330083,0.0465302,0.0404662,0.194368,0.0416366,0.0259485,0.0183523,0.0196159,0.014869,0.011943,0.0147089,0.0122631,0.00697955,0.0782764,0.293992,0.297461,0.0346677,0.0872401,0.0415598,0.143946,0.0722142,0.185872,0.190838,0.0425491,0.0217332,0.0327391,0.0526229,0.0450929,0.0117708,0.0383848,0.0376198,0.0459819,0.041492,0.0360759,0.0193154,0.020504,0.0138334,0.0153885,0.00541847,0.0174
713,0.0130234,0.0230771,0.0304244,0.0449733,0.0381613,0.0353944,0.0326505,0.0464435,0.0405538,0.194528,0.0426672,0.0251344,0.0170861,0.0199464,0.0145821,0.0130659,0.0136796,0.0137449,0.00807049,0.0772217,0.292916,0.297385,0.0342189,0.0874215,0.0440319,0.145113,0.0725596,0.187298,0.193145,0.042926,0.0227632,0.0326663,0.0499415,0.0449752,0.0116819,0.0380812,0.0377266,0.0445121,0.0414548,0.0348136,0.0185665,0.0201676,0.0134391,0.0147741,0.00501169,0.0185606
714,0.0140518,0.0231708,0.0309955,0.0436405,0.0377253,0.0340573,0.0322842,0.0461156,0.0405572,0.194304,0.0431,0.0242189,0.0169521,0.0210011,0.014889,0.0141814,0.0118436,0.0154634,0.00889816,0.0761734,0.291968,0.297633,0.0335752,0.0875836,0.0465048,0.14572,0.0719442,0.18819,0.194816,0.0431563,0.0232546,0.032732,0.0478433,0.0440344,0.0115796,0.0382223,0.0368332,0.0419144,0.0402895,0.0326225,0.0171502,0.0197445,0.0137611,0.0124844,0.00479587,0.0197109
715,0.0139146,0.0234742,0.0318553,0.0448108,0.037652,0.032008,0.0323561,0.0456852,0.0403763,0.193831,0.0433691,0.0232094,0.0174278,0.0216546,0.0155241,0.0148546,0.00982846,0.0171727,0.00956332,0.0780684,0.29116,0.298202,0.0327911,0.0879727,0.0486693,0.145903,0.0703926,0.188628,0.195446,0.0431929,0.0230059,0.0330109,0.0464239,0.042346,0.011176,0.0386138,0.0347608,0.0380301,0.037516,0.0300155,0.0154413,0.0194662,0.0146617,0.00908226,0.00581287,0.0206195
716,0.0135918,0.0238232,0.032874,0.0478698,0.0378789,0.0310906,0.0327516,0.0450971,0.0399933,0.193264,0.0435169,0.0220796,0.018076,0.0218853,0.0164201,0.0151561,0.00802332,0.0188119,0.0102548,0.082428,0.290647,0.298021,0.0320363,0.088386,0.0501901,0.145682,0.0682522,0.188862,0.195582,0.04303,0.0221712,0.0334258,0.0454727,0.0397855,0.0110645,0.0389051,0.0317177,0.0334727,0.0337214,0.0274979,0.0137827,0.0195404,0.0152186,0.00568702,0.00835113,0.0212168
717,0.0132171,0.02419,0.0339806,0.0512025,0.0381963,0.0317096,0.0331865,0.0443346,0.0394035,0.192771,0.0433573,0.0214101,0.0186829,0.0223837,0.0168421,0.0153371,0.00656595,0.0203359,0.0111509,0.0867025,0.290609,0.29735,0.0315483,0.0885719,0.0505843,0.145297,0.0658783,0.189227,0.195472,0.0426448,0.0211353,0.0338335,0.0444043,0.0361948,0.0110777,0.0390176,0.0282893,0.0291655,0.0295695,0.024873,0.0124677,0.0199422,0.0158675,0.00349596,0.0103995,0.0217533
718,0.0127226,0.0246242,0.0350319,0.0541067,0.0384432,0.0333728,0.0339097,0.0432436,0.0387064,0.192263,0.0429457,0.0219993,0.0194014,0.0237239,0.0166422,0.015586,0.00550784,0.0218989,0.0123908,0.0897943,0.291044,0.296619,0.0309572,0.0883718,0.049739,0.145004,0.0635453,0.189963,0.195021,0.0421304,0.0203482,0.0342535,0.0425688,0.0319345,0.0116974,0.0387115,0.0249312,0.0251183,0.0253643,0.0221039,0.0116574,0.0200252,0.0159624,0.00516591,0.0118531,0.0225612
719,0.0120695,0.0251767,0.0357825,0.0571938,0.0386791,0.0355713,0.0352426,0.0422219,0.0379286,0.191305,0.0424242,0.0239897,0.0204667,0.025987,0.0157315,0.0161482,0.00462295,0.0239048,0.0140144,0.0928039,0.291791,0.296035,0.0301703,0.0875392,0.047921,0.144359,0.0613571,0.19015,0.194353,0.0414587,0.0198164,0.0347179,0.039621,0.028421,0.0133048,0.0379076,0.0214896,0.020825,0.0209959,0.0190955,0.0112654,0.0191729,0.0152361,0.00778353,0.0126534,0.0238208
720,0.0114096,0.0258215,0.0361547,0.0602863,0.0390722,0.0376451,0.0366289,0.0412465,0.0372812,0.190266,0.0418566,0.0270776,0.0216931,0.0282354,0.0144895,0.0171609,0.00421006,0.0262984,0.0159725,0.0950736,0.292817,0.295603,0.0294715,0.0860929,0.0457401,0.142824,0.0593214,0.189857,0.193652,0.0406921,0.019197,0.0352209,0.0355353,0.0261891,0.0158641,0.0361479,0.0175317,0.0159826,0.0166704,0.0156005,0.0109747,0.0173542,0.013914,0.00992031,0.0125587,0.025605
721,0.0105167,0.0264702,0.0361095,0.0619435,0.0396915,0.0391301,0.037276,0.0402565,0.0369558,0.189198,0.0412264,0.0304984,0.0225845,0.0296471,0.0135688,0.0186702,0.00491942,0.0289075,0.0182036,0.096585,0.293912,0.295236,0.0289476,0.0842235,0.043537,0.141665,0.0574641,0.189418,0.192805,0.0398734,0.0182806,0.0357501,0.0312337,0.0248915,0.0191445,0.0330236,0.0131394,0.0126152,0.0137999,0.0118914,0.0104771,0.0153202,0.0126939,0.0113688,0.0118991,0.0276499
722,0.00958591,0.0271531,0.0364136,0.0622602,0.0405122,0.0396852,0.0378801,0.0393005,0.0365785,0.188092,0.0405183,0.0334345,0.0227319,0.0304134,0.0131023,0.0201214,0.00665684,0.0317196,0.0203604,0.0976162,0.294942,0.294967,0.0285885,0.082104,0.0414532,0.140751,0.055739,0.188696,0.19147,0.0391535,0.0172511,0.0363428,0.0276851,0.0238029,0.0225209,0.0293662,0.00960866,0.0158047,0.0138998,0.00950951,0.0097735,0.013227,0.0116765,0.0124548,0.0115339,0.0294998
723,0.00893415,0.0277533,0.036955,0.0622764,0.0414195,0.0394464,0.0387058,0.0383741,0.0363113,0.186918,0.0397542,0.0355133,0.0227798,0.030799,0.0138723,0.0221149,0.0088983,0.0343777,0.0224245,0.0985727,0.295517,0.294785,0.0283575,0.0800853,0.0393791,0.139815,0.0541488,0.187802,0.189672,0.0384749,0.0162751,0.0369677,0.0255916,0.0224729,0.0251247,0.0262543,0.00742971,0.0241751,0.0175778,0.010777,0.00929028,0.0112007,0.0108568,0.0138584,0.0117995,0.0309031
724,0.00836941,0.0280861,0.0374762,0.0622663,0.0423638,0.0393117,0.0390904,0.037519,0.0362949,0.185564,0.0390026,0.0371108,0.0224439,0.030903,0.0147626,0.0242143,0.0111567,0.036792,0.02423,0.0992185,0.295842,0.294647,0.0283665,0.0783214,0.0372823,0.138693,0.0526542,0.187053,0.188286,0.0379476,0.0153022,0.0374099,0.0252515,0.0210315,0.0264705,0.0244502,0.00622068,0.0316758,0.0228724,0.014028,0.00978813,0.00947274,0.0101933,0.0159998,0.0127716,0.0320818
725,0.00836552,0.0281222,0.0379189,0.0622801,0.0433129,0.0391127,0.0391149,0.0367588,0.0365624,0.184136,0.038497,0.0387919,0.0220696,0.0309806,0.0138485,0.0259755,0.0133467,0.0387382,0.0255945,0.0996213,0.295974,0.294639,0.0286641,0.0767137,0.0350063,0.137249,0.0509916,0.186167,0.186901,0.0377529,0.014215,0.0376117,0.0264166,0.0193251,0.0267924,0.0241933,0.00684205,0.0343108,0.0267413,0.0161171,0.011931,0.00869513,0.0101208,0.0188248,0.0142485,0.0335462
726,0.00938494,0.0279896,0.0383188,0.0623257,0.0441772,0.0387961,0.039058,0.0361349,0.0369311,0.182753,0.0382597,0.0397832,0.021879,0.0310587,0.0135753,0.0273552,0.0153236,0.0401271,0.0265639,0.0997731,0.295986,0.29506,0.0293727,0.075223,0.0326028,0.135624,0.0492209,0.184851,0.185344,0.0378652,0.0132531,0.0376374,0.0284649,0.0171022,0.0264524,0.0251224,0.00877548,0.0334918,0.0283208,0.0162975,0.0150171,0.00928746,0.0111003,0.0219524,0.0160305,0.0353901
727,0.0105816,0.0274296,0.0387406,0.0623316,0.0450056,0.0383977,0.0390055,0.035663,0.0370836,0.181522,0.0379907,0.0409526,0.0218457,0.0313354,0.013288,0.0282676,0.016957,0.0410789,0.0274363,0.0996874,0.295903,0.295275,0.0304375,0.0738041,0.0301513,0.133919,0.047696,0.183169,0.183421,0.0383042,0.0129004,0.0375213,0.0302673,0.0146101,0.0261633,0.0264251,0.00977756,0.0318701,0.0282359,0.0160747,0.0178152,0.0104762,0.0130429,0.0251779,0.0179399,0.0375664
728,0.0110258,0.0265925,0.0389293,0.0622651,0.0458003,0.0380206,0.039045,0.0353517,0.0373437,0.180329,0.0380591,0.0421363,0.0218566,0.0315271,0.0127719,0.0287974,0.0182413,0.0415654,0.0281407,0.0996938,0.295746,0.295322,0.0317364,0.0722627,0.0276879,0.131935,0.046416,0.181206,0.181332,0.0391123,0.0131128,0.0373756,0.0318401,0.0125388,0.0262609,0.0274825,0.00936305,0.0318023,0.0269754,0.0161124,0.0195596,0.0110256,0.0150623,0.0284168,0.0199512,0.0395501
729,0.0111036,0.025574,0.0386069,0.062152,0.046445,0.0376021,0.0392058,0.0351858,0.0376952,0.179099,0.0385273,0.0430678,0.0218568,0.0315408,0.012355,0.0293499,0.0191962,0.0417563,0.0286301,0.100237,0.295518,0.295124,0.0332428,0.0707853,0.0253425,0.129711,0.044499,0.179008,0.178975,0.0401254,0.0136738,0.037405,0.0336596,0.0111887,0.0263882,0.028102,0.00856036,0.0330059,0.0252538,0.0165399,0.0200823,0.0101458,0.0162479,0.0308203,0.0214817,0.0404638
730,0.0111502,0.02426,0.0379707,0.0619861,0.0467512,0.0372037,0.0394303,0.035119,0.037988,0.177704,0.0393539,0.0444474,0.0218868,0.0313837,0.0118901,0.0299053,0.0201515,0.0416869,0.0291303,0.100628,0.295076,0.294472,0.0349388,0.0693275,0.0233904,0.127257,0.0420216,0.176543,0.176391,0.04093,0.0146372,0.0374783,0.0357868,0.0110828,0.0256623,0.0281378,0.00861768,0.0339748,0.0237339,0.0169577,0.0194297,0.00807981,0.0162321,0.0316064,0.0221096,0.0392885
731,0.0112794,0.0226361,0.0373003,0.0618259,0.0471654,0.0368042,0.0396461,0.0350969,0.0380258,0.176195,0.0404664,0.0463077,0.0217012,0.0309993,0.0110839,0.0303146,0.021343,0.0417132,0.0296871,0.100778,0.294353,0.293549,0.0366989,0.0678607,0.0217963,0.1245,0.0393551,0.173869,0.173584,0.0411669,0.0159607,0.0371759,0.035848,0.0133842,0.023193,0.0280234,0.0101304,0.0334576,0.0229847,0.0172429,0.0172396,0.00661045,0.0152858,0.0304876,0.0219259,0.0364722
732,0.011463,0.0208651,0.0366707,0.0616411,0.0479185,0.0363877,0.0399049,0.0351124,0.0379144,0.17459,0.0417184,0.0483701,0.0212528,0.030425,0.0102859,0.03068,0.0226848,0.0417252,0.029982,0.099079,0.293759,0.292019,0.0384458,0.0663455,0.0205807,0.121409,0.036822,0.171095,0.170456,0.0415448,0.0175631,0.0360095,0.0290759,0.0177171,0.0191661,0.0277513,0.0130736,0.0317261,0.0236087,0.0179687,0.0135718,0.00494476,0.0137975,0.0275818,0.0213719,0.0345369
733,0.0115653,0.0189466,0.0362288,0.0615197,0.0487879,0.035937,0.0400668,0.0352455,0.0377833,0.172927,0.0427087,0.0505124,0.0204985,0.0297635,0.0105171,0.0308587,0.0238195,0.0415489,0.0298899,0.0952395,0.293348,0.289871,0.0401055,0.0648206,0.01979,0.118052,0.0343879,0.16835,0.16719,0.0420749,0.0194953,0.0351015,0.0193065,0.0205104,0.018289,0.0274146,0.0170714,0.0310499,0.0264601,0.0199855,0.00936411,0.00316819,0.0123268,0.0238928,0.0208342,0.0358742
734,0.0116122,0.0171342,0.0360194,0.0613096,0.0496496,0.0353361,0.0400333,0.0355471,0.0377364,0.171252,0.0431388,0.0527015,0.0196515,0.029208,0.0105826,0.0309289,0.0247745,0.0410434,0.0295567,0.0949702,0.29298,0.287763,0.0415135,0.0635521,0.0195867,0.114679,0.0319712,0.165727,0.163919,0.0425984,0.0218725,0.0346681,0.0152101,0.0214194,0.0243958,0.0272733,0.0206636,0.033251,0.0308747,0.0230431,0.00687561,0.00363888,0.0119025,0.020626,0.0204838,0.0387038
735,0.0116521,0.0154333,0.0361251,0.0611933,0.0504038,0.0348072,0.0397521,0.0359637,0.0378754,0.169641,0.0427238,0.0549084,0.0188366,0.0288323,0.0100731,0.0312583,0.0257741,0.0405456,0.0290016,0.095676,0.292607,0.285937,0.0427185,0.0625474,0.0201649,0.111353,0.0291191,0.163242,0.161075,0.0431393,0.0246901,0.0347395,0.0140424,0.0239309,0.0295689,0.0274001,0.0215635,0.0374273,0.0333664,0.024876,0.00795851,0.00710767,0.0126797,0.0179339,0.0195244,0.039545
736,0.0114528,0.0139175,0.0364579,0.0611113,0.0510078,0.0343434,0.0393215,0.0362522,0.0382951,0.168118,0.0415973,0.0571878,0.0180663,0.0287814,0.00976544,0.0319906,0.027125,0.0401529,0.02829,0.095888,0.292451,0.283754,0.0438997,0.061736,0.0214011,0.108014,0.0261314,0.160922,0.158667,0.043904,0.0278261,0.0353842,0.0122564,0.0266382,0.0318705,0.027265,0.018816,0.0400288,0.0307244,0.0237528,0.0107666,0.0111779,0.0133267,0.0153518,0.0180289,0.0385699
737,0.0112238,0.0127059,0.03707,0.0608596,0.0514451,0.0338638,0.0389315,0.0363884,0.0389644,0.166687,0.0402752,0.059446,0.0172157,0.0291669,0.0108802,0.0328465,0.0278048,0.0397932,0.0276343,0.0957012,0.292147,0.281997,0.0453546,0.0609144,0.0227486,0.104779,0.024117,0.158728,0.156759,0.04503,0.0309211,0.0363166,0.00881402,0.02819,0.0319473,0.0266321,0.0149983,0.0369272,0.0251906,0.0215531,0.0130686,0.0133057,0.013484,0.0135088,0.0172957,0.0357867
738,0.0113157,0.0119435,0.0375952,0.0601825,0.0518153,0.0333075,0.0385715,0.0362756,0.0397487,0.165423,0.0394274,0.0615903,0.016362,0.0296579,0.0135376,0.0335642,0.0273682,0.0397856,0.0272515,0.0950882,0.291741,0.280493,0.0472862,0.0598766,0.0245935,0.101547,0.0229753,0.156768,0.155643,0.046445,0.0332698,0.0369265,0.00439524,0.029289,0.0303609,0.0260314,0.0117039,0.0289514,0.021855,0.017463,0.014887,0.0146203,0.0146575,0.0142723,0.0175359,0.0322045
739,0.0114599,0.011911,0.0379704,0.0590502,0.0519268,0.0325691,0.0381024,0.0358445,0.0403813,0.164041,0.0393567,0.0633344,0.0174464,0.0297916,0.0162477,0.0341165,0.0267209,0.0398513,0.0272335,0.09395,0.290975,0.279066,0.0493222,0.058151,0.0270908,0.0983773,0.0218626,0.155099,0.155423,0.0474221,0.0345097,0.0373592,0.003049,0.030168,0.0299219,0.026403,0.00839603,0.020372,0.0201141,0.00998186,0.0179561,0.017439,0.0172294,0.016753,0.018543,0.0289701
740,0.0117219,0.0129064,0.0384538,0.0576024,0.0516379,0.0316091,0.037419,0.0350712,0.0406882,0.162941,0.0396732,0.064432,0.0202292,0.0301019,0.0189984,0.0345992,0.0297079,0.039428,0.0274762,0.0929066,0.290172,0.277851,0.0505226,0.0555814,0.0299936,0.095496,0.019716,0.153466,0.155734,0.0479819,0.0345885,0.0376059,0.00703804,0.0306763,0.0306095,0.0279622,0.0080591,0.0155412,0.0187808,0.00480187,0.0222487,0.0209927,0.0203124,0.0197683,0.0201633,0.0262537
741,0.0122899,0.0148688,0.0393539,0.0561121,0.0509515,0.0307831,0.0369202,0.0339756,0.0405653,0.162232,0.0395971,0.064973,0.0231802,0.0322651,0.0212267,0.034659,0.030305,0.0382378,0.0276489,0.09205,0.289688,0.276954,0.0504324,0.0522572,0.032612,0.0930567,0.0168305,0.151783,0.156079,0.0480563,0.0339107,0.0375521,0.0115216,0.0310983,0.0318263,0.0301347,0.00796904,0.0149661,0.0177964,0.00716009,0.0262743,0.0236294,0.022965,0.0230966,0.0221926,0.02367
742,0.0127625,0.0174759,0.0403477,0.054851,0.0498649,0.0300322,0.0367848,0.0326216,0.0398295,0.16198,0.0385998,0.0651233,0.0256642,0.0349019,0.0212239,0.0339362,0.0297776,0.0362039,0.0273234,0.0899887,0.289494,0.276418,0.0499054,0.049046,0.0349452,0.0907749,0.0142537,0.15013,0.156532,0.0477133,0.0331364,0.0370216,0.0157965,0.0317795,0.0332708,0.0317721,0.00883834,0.0170907,0.0174205,0.0109912,0.0286734,0.0249996,0.02476,0.0257132,0.0240176,0.020949
743,0.0129455,0.020163,0.0407116,0.0537527,0.0481882,0.0294554,0.0369053,0.0313017,0.0385946,0.162371,0.0367051,0.065092,0.027284,0.035955,0.0209819,0.0330383,0.0295672,0.0341445,0.0263735,0.0873023,0.289215,0.276231,0.0494646,0.047115,0.0371517,0.0886411,0.0124372,0.148508,0.15707,0.0470602,0.0322997,0.0356306,0.0194516,0.0326106,0.0349003,0.0322704,0.0114524,0.0194733,0.0178644,0.0137509,0.0292749,0.025848,0.0255281,0.02702,0.0247748,0.0188141
744,0.0126549,0.0223381,0.0404002,0.0527224,0.0458464,0.0289913,0.036894,0.0301874,0.037023,0.163363,0.0343859,0.0650078,0.0279696,0.0358365,0.0201718,0.0322416,0.0297484,0.0328293,0.0251815,0.0849313,0.288889,0.27635,0.0490887,0.0466225,0.0394175,0.086805,0.0113774,0.147075,0.157454,0.0461612,0.0312311,0.035093,0.0222189,0.0334622,0.0366299,0.0314996,0.0134396,0.0204588,0.0190018,0.0151829,0.0289124,0.0260373,0.0252877,0.0269119,0.0242181,0.017698
