/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.014096	0.197702	0.245374	0.182292	0.027585	0.024484	0.148967	0.210882	0.704002	0.334565
0.014118	0.194119	0.234963	0.173810	0.027816	0.024588	0.151812	0.214249	0.705826	0.334257
0.014142	0.190460	0.224746	0.165543	0.028048	0.024687	0.154578	0.217912	0.707072	0.333994
0.014170	0.186725	0.214737	0.157499	0.028281	0.024783	0.157258	0.221873	0.707752	0.333792
0.014201	0.182918	0.204949	0.149686	0.028513	0.024875	0.159842	0.226127	0.707873	0.333671
0.014236	0.179044	0.195392	0.142111	0.028744	0.024965	0.162319	0.230669	0.707441	0.333646
0.014275	0.175106	0.186080	0.134782	0.028975	0.025056	0.164678	0.235490	0.706462	0.333730
0.014317	0.171114	0.177021	0.127706	0.029206	0.025150	0.166909	0.240578	0.704952	0.333931
0.014363	0.167076	0.168225	0.120885	0.029436	0.025250	0.169002	0.245919	0.702929	0.334253
0.014412	0.163004	0.159701	0.114324	0.029665	0.025359	0.170948	0.251496	0.700409	0.334696
0.014464	0.158911	0.151454	0.108026	0.029895	0.025480	0.172743	0.257290	0.697400	0.335259
0.014518	0.154808	0.143488	0.101993	0.030124	0.025613	0.174383	0.263279	0.693904	0.335939
0.014574	0.150711	0.135807	0.096224	0.030352	0.025763	0.175867	0.269437	0.689913	0.336736
0.014630	0.146631	0.128410	0.090722	0.030579	0.025930	0.177200	0.275738	0.685421	0.337647
0.014688	0.142581	0.121297	0.085483	0.030805	0.026117	0.178387	0.282150	0.680429	0.338668
0.014745	0.138573	0.114465	0.080507	0.031029	0.026326	0.179435	0.288640	0.674948	0.339791
0.014802	0.134616	0.107909	0.075790	0.031251	0.026560	0.180351	0.295172	0.668999	0.341003
0.014857	0.130718	0.101627	0.071329	0.031470	0.026820	0.181141	0.301711	0.662608	0.342287
0.014909	0.126888	0.095612	0.067117	0.031685	0.027108	0.181812	0.308224	0.655800	0.343621
0.014959	0.123131	0.089859	0.063149	0.031894	0.027426	0.182369	0.314687	0.648610	0.344979
0.015006	0.119451	0.084362	0.059421	0.032097	0.027776	0.182821	0.321074	0.641085	0.346333
0.015050	0.115853	0.079115	0.055925	0.032292	0.028159	0.183177	0.327364	0.633278	0.347654
0.015091	0.112339	0.074112	0.052658	0.032477	0.028575	0.183452	0.333531	0.625242	0.348911
0.015129	0.108914	0.069346	0.049613	0.032652	0.029025	0.183657	0.339544	0.617030	0.350076
0.015165	0.105578	0.064811	0.046785	0.032815	0.029510	0.183810	0.345374	0.608687	0.351121
0.015198	0.102335	0.060501	0.044169	0.032965	0.030029	0.183925	0.350988	0.600251	0.352014
0.015231	0.099184	0.056410	0.041759	0.033104	0.030582	0.184019	0.356355	0.591761	0.352725
0.015263	0.096127	0.052532	0.039551	0.033229	0.031169	0.184106	0.361439	0.583249	0.353222
0.015296	0.093162	0.048860	0.037537	0.033342	0.031789	0.184198	0.366202	0.574747	0.353477
0.015330	0.090288	0.045389	0.035713	0.033444	0.032441	0.184306	0.370607	0.566288	0.353464
0.015367	0.087503	0.042113	0.034071	0.033533	0.033125	0.184437	0.374621	0.557898	0.353159
0.015407	0.084806	0.039026	0.032604	0.033610	0.033840	0.184601	0.378223	0.549599	0.352543
0.015452	0.082195	0.036123	0.031306	0.033675	0.034583	0.184804	0.381406	0.541407	0.351603
0.015501	0.079671	0.033397	0.030170	0.033727	0.035354	0.185052	0.384177	0.533334	0.350333
0.015556	0.077234	0.030843	0.029189	0.033764	0.036151	0.185355	0.386555	0.525383	0.348730
0.015619	0.074886	0.028454	0.028356	0.033786	0.036971	0.185719	0.388563	0.517555	0.346792
0.015689	0.072628	0.026223	0.027663	0.033789	0.037813	0.186153	0.390227	0.509844	0.344513
0.015770	0.070462	0.024143	0.027105	0.033773	0.038673	0.186664	0.391578	0.502240	0.341885
0.015861	0.068388	0.022208	0.026674	0.033734	0.039550	0.187257	0.392648	0.494729	0.338900
0.015966	0.066407	0.020409	0.026361	0.033672	0.040440	0.187936	0.393476	0.487294	0.335550
0.016085	0.064518	0.018739	0.026159	0.033584	0.041339	0.188701	0.394098	0.479926	0.331840
0.016222	0.062722	0.017193	0.026060	0.033470	0.042244	0.189552	0.394548	0.472622	0.327779
0.016379	0.061016	0.015762	0.026055	0.033329	0.043149	0.190484	0.394854	0.465391	0.323387
0.016559	0.059398	0.014440	0.026136	0.033163	0.044051	0.191492	0.395043	0.458246	0.318689
0.016765	0.057868	0.013220	0.026293	0.032972	0.044943	0.192567	0.395135	0.451201	0.313715
0.017000	0.056423	0.012097	0.026518	0.032756	0.045821	0.193700	0.395147	0.444273	0.308495
0.017267	0.055059	0.011064	0.026801	0.032517	0.046682	0.194879	0.395099	0.437481	0.303057
0.017570	0.053775	0.010116	0.027136	0.032256	0.047520	0.196091	0.395009	0.430846	0.297429
0.017910	0.052567	0.009247	0.027514	0.031972	0.048332	0.197323	0.394899	0.424384	0.291632
0.018291	0.051432	0.008454	0.027930	0.031668	0.049116	0.198558	0.394791	0.418118	0.285686
0.018715	0.050366	0.007732	0.028379	0.031343	0.049870	0.199784	0.394711	0.412067	0.279611
0.019186	0.049364	0.007077	0.028858	0.030999	0.050592	0.200984	0.394686	0.406253	0.273421
0.019706	0.048422	0.006485	0.029364	0.030637	0.051283	0.202148	0.394747	0.400696	0.267136
0.020278	0.047533	0.005952	0.029894	0.030257	0.051943	0.203264	0.394922	0.395413	0.260774
0.020905	0.046692	0.005475	0.030447	0.029861	0.052573	0.204323	0.395238	0.390419	0.254355
0.021590	0.045894	0.005050	0.031022	0.029450	0.053173	0.205316	0.395718	0.385728	0.247903
0.022335	0.045135	0.004674	0.031617	0.029026	0.053745	0.206234	0.396382	0.381355	0.241441
0.023144	0.044411	0.004344	0.032231	0.028591	0.054289	0.207069	0.397249	0.377310	0.234993
0.024019	0.043719	0.004057	0.032862	0.028145	0.054805	0.207810	0.398336	0.373602	0.228581
0.024966	0.043059	0.003810	0.033509	0.027691	0.055296	0.208444	0.399658	0.370236	0.222229
0.025986	0.042427	0.003600	0.034168	0.027230	0.055766	0.208956	0.401228	0.367214	0.215959
0.027084	0.041825	0.003425	0.034836	0.026763	0.056219	0.209334	0.403056	0.364536	0.209792
0.028263	0.041250	0.003282	0.035512	0.026292	0.056662	0.209565	0.405148	0.362198	0.203747
0.029527	0.040703	0.003168	0.036193	0.025818	0.057101	0.209639	0.407505	0.360195	0.197846
0.030878	0.040183	0.003080	0.036875	0.025342	0.057547	0.209550	0.410124	0.358517	0.192108
0.032322	0.039691	0.003016	0.037556	0.024868	0.058008	0.209294	0.412994	0.357149	0.186550
0.033860	0.039225	0.002973	0.038233	0.024395	0.058494	0.208876	0.416101	0.356077	0.181191
0.035498	0.038784	0.002950	0.038903	0.023926	0.059015	0.208303	0.419430	0.355281	0.176044
0.037239	0.038369	0.002943	0.039564	0.023459	0.059582	0.207586	0.422961	0.354745	0.171121
0.039087	0.037976	0.002952	0.040210	0.022997	0.060204	0.206738	0.426677	0.354449	0.166432
0.041047	0.037608	0.002974	0.040841	0.022540	0.060889	0.205776	0.430563	0.354374	0.161987
0.043122	0.037263	0.003009	0.041453	0.022089	0.061645	0.204711	0.434606	0.354499	0.157789
0.045315	0.036943	0.003056	0.042044	0.021644	0.062482	0.203558	0.438792	0.354806	0.153842
0.047631	0.036651	0.003113	0.042611	0.021207	0.063408	0.202326	0.443110	0.355274	0.150146
0.050071	0.036389	0.003179	0.043153	0.020779	0.064430	0.201027	0.447547	0.355883	0.146702
0.052640	0.036158	0.003255	0.043668	0.020360	0.065556	0.199670	0.452084	0.356615	0.143505
0.055338	0.035960	0.003340	0.044155	0.019952	0.066794	0.198268	0.456700	0.357452	0.140552
0.058170	0.035796	0.003432	0.044613	0.019555	0.068149	0.196833	0.461366	0.358377	0.137837
0.061137	0.035669	0.003533	0.045042	0.019173	0.069628	0.195379	0.466053	0.359376	0.135352
0.064244	0.035579	0.003641	0.045442	0.018804	0.071235	0.193921	0.470730	0.360434	0.133089
0.067494	0.035528	0.003756	0.045811	0.018451	0.072973	0.192478	0.475366	0.361536	0.131036
0.070892	0.035517	0.003878	0.046149	0.018114	0.074846	0.191068	0.479935	0.362661	0.129185
0.074441	0.035546	0.004005	0.046455	0.017794	0.076854	0.189709	0.484411	0.363785	0.127523
0.078146	0.035618	0.004138	0.046727	0.017491	0.078999	0.188419	0.488768	0.364878	0.126039
0.082013	0.035730	0.004276	0.046964	0.017205	0.081280	0.187214	0.492980	0.365910	0.124724
0.086047	0.035885	0.004418	0.047163	0.016936	0.083695	0.186107	0.497020	0.366843	0.123565
0.090252	0.036080	0.004563	0.047324	0.016684	0.086242	0.185109	0.500854	0.367639	0.122552
0.094633	0.036317	0.004711	0.047446	0.016449	0.088916	0.184229	0.504445	0.368260	0.121673
0.099192	0.036594	0.004860	0.047527	0.016231	0.091714	0.183471	0.507753	0.368665	0.120916
0.103931	0.036910	0.005012	0.047567	0.016030	0.094628	0.182840	0.510738	0.368820	0.120269
0.108852	0.037263	0.005163	0.047566	0.015844	0.097651	0.182337	0.513365	0.368698	0.119719
0.113954	0.037653	0.005315	0.047522	0.015674	0.100775	0.181965	0.515607	0.368282	0.119254
0.119236	0.038078	0.005466	0.047436	0.015520	0.103989	0.181721	0.517445	0.367564	0.118860
0.124698	0.038536	0.005615	0.047307	0.015380	0.107281	0.181604	0.518860	0.366536	0.118523
0.130336	0.039026	0.005762	0.047137	0.015255	0.110639	0.181609	0.519830	0.365192	0.118225
0.136148	0.039544	0.005907	0.046926	0.015144	0.114047	0.181729	0.520336	0.363525	0.117950
0.142132	0.040091	0.006049	0.046676	0.015047	0.117490	0.181958	0.520360	0.361529	0.117679
0.148285	0.040664	0.006187	0.046389	0.014962	0.120950	0.182286	0.519894	0.359201	0.117390
0.154604	0.041264	0.006320	0.046068	0.014890	0.124410	0.182707	0.518939	0.356542	0.117064
0.161087	0.041890	0.006450	0.045715	0.014829	0.127850	0.183211	0.517504	0.353559	0.116680
0.167731	0.042544	0.006576	0.045332	0.014778	0.131252	0.183789	0.515608	0.350266	0.116218
0.174534	0.043226	0.006698	0.044923	0.014737	0.134598	0.184431	0.513267	0.346671	0.115661
0.181496	0.043938	0.006816	0.044489	0.014704	0.137873	0.185128	0.510496	0.342783	0.114994
0.188616	0.044680	0.006931	0.044033	0.014679	0.141063	0.185867	0.507305	0.338607	0.114205
0.195893	0.045454	0.007042	0.043558	0.014661	0.144153	0.186637	0.503695	0.334151	0.113286
0.203328	0.046260	0.007149	0.043066	0.014650	0.147133	0.187422	0.499663	0.329432	0.112234
0.210920	0.047098	0.007254	0.042559	0.014643	0.149988	0.188207	0.495197	0.324470	0.111051
0.218667	0.047968	0.007354	0.042038	0.014642	0.152706	0.188977	0.490285	0.319290	0.109736
0.226569	0.048872	0.007451	0.041506	0.014644	0.155271	0.189713	0.484915	0.313915	0.108291
0.234622	0.049809	0.007545	0.040962	0.014648	0.157664	0.190397	0.479077	0.308364	0.106715
0.242819	0.050778	0.007634	0.040407	0.014654	0.159867	0.191010	0.472771	0.302656	0.105011
0.251154	0.051779	0.007719	0.039843	0.014659	0.161861	0.191534	0.466009	0.296811	0.103179
0.259615	0.052811	0.007800	0.039270	0.014663	0.163628	0.191952	0.458813	0.290851	0.101225
0.268189	0.053871	0.007877	0.038688	0.014665	0.165153	0.192252	0.451211	0.284797	0.099155
0.276861	0.054958	0.007949	0.038096	0.014662	0.166423	0.192425	0.443236	0.278669	0.096978
0.285619	0.056068	0.008016	0.037495	0.014654	0.167430	0.192466	0.434919	0.272486	0.094705
0.294452	0.057197	0.008078	0.036885	0.014640	0.168169	0.192372	0.426285	0.266265	0.092347
0.303356	0.058342	0.008135	0.036263	0.014619	0.168641	0.192138	0.417356	0.260019	0.089920
0.312330	0.059499	0.008186	0.035630	0.014588	0.168850	0.191761	0.408149	0.253755	0.087437
0.321381	0.060665	0.008230	0.034985	0.014549	0.168801	0.191233	0.398681	0.247480	0.084909
0.330521	0.061837	0.008267	0.034326	0.014498	0.168501	0.190550	0.388966	0.241194	0.082350
0.339764	0.063014	0.008298	0.033652	0.014437	0.167956	0.189708	0.379025	0.234898	0.079769
0.349128	0.064195	0.008321	0.032964	0.014363	0.167171	0.188702	0.368880	0.228590	0.077176
0.358631	0.065382	0.008336	0.032260	0.014278	0.166152	0.187529	0.358560	0.222267	0.074580
0.368288	0.066577	0.008345	0.031540	0.014181	0.164905	0.186184	0.348095	0.215927	0.071989
0.378113	0.067785	0.008346	0.030803	0.014072	0.163439	0.184667	0.337519	0.209567	0.069408
0.388113	0.069009	0.008340	0.030052	0.013952	0.161764	0.182975	0.326867	0.203186	0.066845
0.398291	0.070252	0.008325	0.029287	0.013820	0.159890	0.181105	0.316176	0.196791	0.064305
0.408648	0.071517	0.008303	0.028511	0.013677	0.157827	0.179056	0.305480	0.190389	0.061793
0.419179	0.072805	0.008272	0.027726	0.013524	0.155585	0.176828	0.294813	0.183995	0.059316
0.429877	0.074119	0.008233	0.026935	0.013362	0.153176	0.174422	0.284201	0.177621	0.056878
0.440730	0.075457	0.008187	0.026142	0.013192	0.150612	0.171846	0.273673	0.171284	0.054487
0.451723	0.076818	0.008132	0.025349	0.013015	0.147907	0.169113	0.263253	0.164998	0.052147
0.462838	0.078202	0.008071	0.024559	0.012832	0.145073	0.166237	0.252963	0.158776	0.049864
0.474053	0.079606	0.008003	0.023775	0.012645	0.142128	0.163233	0.242826	0.152630	0.047641
0.485345	0.081028	0.007930	0.022999	0.012457	0.139084	0.160119	0.232861	0.146575	0.045483
0.496688	0.082465	0.007850	0.022234	0.012267	0.135957	0.156909	0.223089	0.140621	0.043393
0.508056	0.083917	0.007766	0.021480	0.012079	0.132761	0.153620	0.213528	0.134779	0.041374
0.519425	0.085384	0.007678	0.020741	0.011892	0.129509	0.150266	0.204193	0.129061	0.039427
0.530769	0.086866	0.007586	0.020016	0.011709	0.126211	0.146857	0.195102	0.123472	0.037555
0.542061	0.088366	0.007490	0.019308	0.011531	0.122878	0.143404	0.186269	0.118021	0.035758
0.553274	0.089886	0.007391	0.018617	0.011358	0.119518	0.139915	0.177708	0.112711	0.034037
0.564381	0.091430	0.007289	0.017944	0.011192	0.116138	0.136397	0.169431	0.107546	0.032394
0.575356	0.092999	0.007184	0.017290	0.011032	0.112744	0.132856	0.161450	0.102529	0.030827
0.586169	0.094594	0.007077	0.016655	0.010881	0.109343	0.129298	0.153774	0.097661	0.029337
0.596791	0.096217	0.006967	0.016040	0.010739	0.105941	0.125727	0.146411	0.092942	0.027924
0.607193	0.097867	0.006856	0.015446	0.010605	0.102543	0.122151	0.139368	0.088373	0.026585
0.617341	0.099541	0.006742	0.014872	0.010480	0.099156	0.118573	0.132648	0.083954	0.025320
0.627199	0.101237	0.006628	0.014320	0.010366	0.095787	0.115000	0.126255	0.079683	0.024127
0.636731	0.102951	0.006513	0.013789	0.010260	0.092443	0.111438	0.120188	0.075561	0.023005
0.645895	0.104680	0.006397	0.013280	0.010165	0.089131	0.107894	0.114445	0.071586	0.021951
0.654645	0.106418	0.006282	0.012794	0.010079	0.085859	0.104374	0.109025	0.067757	0.020963
0.662926	0.108160	0.006167	0.012330	0.010002	0.082635	0.100886	0.103922	0.064074	0.020040
0.670679	0.109901	0.006053	0.011888	0.009934	0.079465	0.097435	0.099131	0.060533	0.019181
0.677836	0.111633	0.005940	0.011469	0.009874	0.076356	0.094030	0.094645	0.057134	0.018383
0.684329	0.113349	0.005829	0.011073	0.009823	0.073314	0.090675	0.090457	0.053874	0.017646
0.690090	0.115041	0.005720	0.010699	0.009780	0.070343	0.087378	0.086557	0.050751	0.016967
0.695061	0.116699	0.005613	0.010346	0.009744	0.067449	0.084143	0.082936	0.047762	0.016345
0.699194	0.118311	0.005508	0.010015	0.009713	0.064635	0.080976	0.079584	0.044905	0.015776
0.702454	0.119867	0.005406	0.009705	0.009689	0.061902	0.077879	0.076491	0.042177	0.015260
0.704819	0.121356	0.005307	0.009414	0.009669	0.059254	0.074857	0.073644	0.039575	0.014794
0.706282	0.122765	0.005211	0.009143	0.009653	0.056690	0.071911	0.071032	0.037096	0.014374
0.706848	0.124087	0.005119	0.008890	0.009640	0.054211	0.069042	0.068642	0.034736	0.013999
0.706535	0.125313	0.005029	0.008654	0.009631	0.051818	0.066252	0.066462	0.032490	0.013665
0.705364	0.126435	0.004943	0.008435	0.009623	0.049508	0.063539	0.064479	0.030355	0.013369
0.703363	0.127449	0.004860	0.008232	0.009616	0.047281	0.060903	0.062678	0.028326	0.013109
0.700556	0.128349	0.004781	0.008044	0.009611	0.045137	0.058343	0.061048	0.026400	0.012880
0.696962	0.129131	0.004705	0.007870	0.009605	0.043072	0.055857	0.059574	0.024571	0.012681
0.692594	0.129794	0.004632	0.007710	0.009599	0.041085	0.053444	0.058243	0.022836	0.012508
0.687462	0.130336	0.004561	0.007563	0.009592	0.039174	0.051102	0.057041	0.021191	0.012359
0.681576	0.130755	0.004494	0.007427	0.009582	0.037338	0.048828	0.055955	0.019633	0.012232
0.674952	0.131053	0.004430	0.007301	0.009570	0.035573	0.046624	0.054973	0.018159	0.012123
0.667612	0.131229	0.004368	0.007186	0.009554	0.033878	0.044487	0.054084	0.016765	0.012031
0.659590	0.131284	0.004308	0.007079	0.009533	0.032251	0.042417	0.053278	0.015450	0.011952
0.650929	0.131215	0.004251	0.006980	0.009507	0.030691	0.040416	0.052545	0.014211	0.011884
0.641683	0.131022	0.004196	0.006889	0.009475	0.029195	0.038483	0.051877	0.013045	0.011825
0.631914	0.130703	0.004142	0.006805	0.009437	0.027761	0.036619	0.051265	0.011951	0.011772
0.621690	0.130258	0.004090	0.006727	0.009393	0.026387	0.034826	0.050704	0.010925	0.011723
0.611084	0.129687	0.004040	0.006655	0.009341	0.025072	0.033102	0.050191	0.009965	0.011676
0.600171	0.128995	0.003991	0.006589	0.009283	0.023813	0.031447	0.049723	0.009069	0.011630
0.589021	0.128184	0.003944	0.006529	0.009219	0.022607	0.029862	0.049298	0.008234	0.011583
0.577706	0.127262	0.003900	0.006474	0.009149	0.021453	0.028344	0.048915	0.007458	0.011533
0.566289	0.126237	0.003857	0.006424	0.009074	0.020352	0.026893	0.048571	0.006739	0.011480
0.554831	0.125115	0.003816	0.006378	0.008993	0.019301	0.025507	0.048265	0.006075	0.011421
0.543386	0.123907	0.003778	0.006337	0.008908	0.018300	0.024183	0.047995	0.005462	0.011355
0.532000	0.122623	0.003742	0.006300	0.008818	0.017349	0.022920	0.047757	0.004900	0.011282
0.520712	0.121271	0.003707	0.006268	0.008724	0.016447	0.021716	0.047550	0.004385	0.011200
0.509555	0.119864	0.003675	0.006239	0.008626	0.015593	0.020570	0.047370	0.003915	0.011112
0.498558	0.118412	0.003646	0.006214	0.008523	0.014786	0.019480	0.047214	0.003489	0.011016
0.487742	0.116926	0.003619	0.006194	0.008417	0.014026	0.018447	0.047079	0.003104	0.010913
0.477128	0.115417	0.003594	0.006178	0.008306	0.013310	0.017468	0.046961	0.002757	0.010805
0.466734	0.113891	0.003572	0.006166	0.008192	0.012639	0.016544	0.046857	0.002448	0.010692
0.456577	0.112356	0.003553	0.006158	0.008074	0.012010	0.015673	0.046763	0.002175	0.010575
0.446670	0.110817	0.003537	0.006154	0.007953	0.011423	0.014855	0.046674	0.001934	0.010454
0.437029	0.109278	0.003523	0.006154	0.007827	0.010877	0.014087	0.046588	0.001726	0.010330
0.427664	0.107742	0.003512	0.006157	0.007699	0.010369	0.013369	0.046499	0.001547	0.010204
0.418586	0.106213	0.003504	0.006164	0.007567	0.009900	0.012699	0.046403	0.001397	0.010076
0.409804	0.104690	0.003498	0.006173	0.007431	0.009467	0.012076	0.046295	0.001273	0.009948
0.401324	0.103177	0.003494	0.006184	0.007291	0.009071	0.011499	0.046169	0.001175	0.009818
0.393149	0.101671	0.003492	0.006197	0.007148	0.008709	0.010966	0.046021	0.001101	0.009689
0.385280	0.100175	0.003491	0.006212	0.007001	0.008381	0.010475	0.045845	0.001048	0.009560
0.377715	0.098686	0.003492	0.006228	0.006849	0.008085	0.010025	0.045634	0.001017	0.009431
0.370451	0.097204	0.003495	0.006245	0.006694	0.007822	0.009614	0.045384	0.001006	0.009303
0.363484	0.095729	0.003500	0.006262	0.006536	0.007589	0.009241	0.045087	0.001012	0.009176
0.356810	0.094258	0.003506	0.006279	0.006373	0.007385	0.008904	0.044737	0.001036	0.009051
0.350424	0.092789	0.003514	0.006297	0.006207	0.007210	0.008601	0.044329	0.001075	0.008927
0.344320	0.091319	0.003523	0.006314	0.006038	0.007061	0.008330	0.043858	0.001128	0.008806
0.338497	0.089845	0.003533	0.006331	0.005867	0.006938	0.008089	0.043322	0.001195	0.008687
0.332952	0.088364	0.003545	0.006347	0.005693	0.006840	0.007876	0.042722	0.001274	0.008571
0.327685	0.086874	0.003558	0.006363	0.005517	0.006765	0.007690	0.042063	0.001365	0.008459
0.322696	0.085373	0.003573	0.006379	0.005340	0.006713	0.007529	0.041346	0.001466	0.008350
0.317983	0.083861	0.003589	0.006393	0.005162	0.006683	0.007391	0.040578	0.001576	0.008245
0.313542	0.082340	0.003605	0.006407	0.004983	0.006673	0.007276	0.039761	0.001695	0.008145
0.309367	0.080810	0.003623	0.006420	0.004805	0.006683	0.007182	0.038902	0.001822	0.008049
0.305450	0.079276	0.003643	0.006432	0.004627	0.006713	0.007108	0.038006	0.001956	0.007958
0.301784	0.077741	0.003663	0.006443	0.004450	0.006761	0.007053	0.037077	0.002096	0.007872
0.298369	0.076206	0.003684	0.006453	0.004275	0.006827	0.007015	0.036122	0.002240	0.007791
0.295204	0.074674	0.003707	0.006463	0.004101	0.006909	0.006995	0.035145	0.002390	0.007715
0.292295	0.073147	0.003730	0.006472	0.003929	0.007008	0.006989	0.034151	0.002543	0.007645
0.289646	0.071625	0.003754	0.006480	0.003760	0.007123	0.006998	0.033145	0.002699	0.007579
0.287263	0.070110	0.003779	0.006488	0.003593	0.007252	0.007020	0.032133	0.002858	0.007519
0.285151	0.068600	0.003804	0.006495	0.003430	0.007394	0.007053	0.031118	0.003019	0.007463
0.283312	0.067094	0.003830	0.006501	0.003270	0.007548	0.007097	0.030106	0.003182	0.007412
0.281742	0.065590	0.003854	0.006508	0.003116	0.007715	0.007150	0.029100	0.003346	0.007367
0.280438	0.064087	0.003879	0.006513	0.002967	0.007892	0.007212	0.028105	0.003510	0.007326
0.279393	0.062583	0.003902	0.006519	0.002825	0.008080	0.007282	0.027124	0.003674	0.007290
0.278596	0.061077	0.003925	0.006524	0.002691	0.008278	0.007359	0.026161	0.003837	0.007259
0.278038	0.059570	0.003946	0.006530	0.002568	0.008484	0.007443	0.025219	0.003998	0.007233
0.277703	0.058064	0.003966	0.006535	0.002457	0.008698	0.007532	0.024299	0.004158	0.007211
0.277576	0.056564	0.003984	0.006540	0.002360	0.008919	0.007626	0.023405	0.004316	0.007195
0.277636	0.055073	0.004001	0.006545	0.002279	0.009146	0.007725	0.022538	0.004471	0.007183
0.277860	0.053599	0.004016	0.006550	0.002217	0.009378	0.007829	0.021700	0.004623	0.007176
0.278223	0.052148	0.004029	0.006555	0.002178	0.009613	0.007937	0.020891	0.004771	0.007175
0.278701	0.050727	0.004040	0.006559	0.002163	0.009851	0.008049	0.020113	0.004916	0.007179
0.279268	0.049343	0.004049	0.006563	0.002176	0.010090	0.008165	0.019366	0.005057	0.007188
0.279904	0.048001	0.004057	0.006566	0.002221	0.010329	0.008285	0.018651	0.005194	0.007204
0.280591	0.046707	0.004062	0.006568	0.002300	0.010566	0.008408	0.017967	0.005327	0.007225
0.281314	0.045467	0.004066	0.006571	0.002417	0.010801	0.008534	0.017317	0.005454	0.007253
0.282065	0.044286	0.004067	0.006573	0.002575	0.011034	0.008664	0.016699	0.005577	0.007288
0.282836	0.043170	0.004067	0.006576	0.002778	0.011262	0.008798	0.016116	0.005694	0.007331
0.283624	0.042122	0.004064	0.006580	0.003030	0.011487	0.008934	0.015566	0.005805	0.007381
0.284422	0.041148	0.004060	0.006585	0.003334	0.011707	0.009075	0.015051	0.005910	0.007439
0.285223	0.040254	0.004054	0.006591	0.003694	0.011922	0.009218	0.014571	0.006009	0.007506
0.286016	0.039444	0.004046	0.006599	0.004116	0.012130	0.009365	0.014126	0.006101	0.007581
0.286789	0.038724	0.004036	0.006609	0.004603	0.012332	0.009515	0.013715	0.006186	0.007665
0.287530	0.038098	0.004025	0.006622	0.005160	0.012525	0.009668	0.013339	0.006264	0.007758
0.288230	0.037572	0.004011	0.006637	0.005792	0.012710	0.009823	0.012997	0.006335	0.007861
0.288883	0.037149	0.003995	0.006655	0.006504	0.012885	0.009981	0.012688	0.006400	0.007974
0.289486	0.036834	0.003976	0.006677	0.007301	0.013049	0.010141	0.012413	0.006457	0.008097
0.290041	0.036632	0.003956	0.006701	0.008189	0.013201	0.010304	0.012169	0.006507	0.008230
0.290554	0.036549	0.003933	0.006730	0.009172	0.013340	0.010468	0.011958	0.006550	0.008375
0.291034	0.036590	0.003909	0.006762	0.010256	0.013463	0.010635	0.011778	0.006585	0.008530
0.291490	0.036761	0.003883	0.006799	0.011445	0.013570	0.010804	0.011629	0.006612	0.008697
0.291936	0.037067	0.003855	0.006839	0.012745	0.013661	0.010975	0.011510	0.006633	0.008877
0.292383	0.037514	0.003827	0.006884	0.014162	0.013734	0.011149	0.011421	0.006645	0.009069
0.292842	0.038107	0.003798	0.006932	0.015700	0.013790	0.011327	0.011361	0.006650	0.009274
0.293324	0.038853	0.003769	0.006985	0.017366	0.013828	0.011507	0.011329	0.006648	0.009492
0.293834	0.039754	0.003740	0.007043	0.019166	0.013850	0.011690	0.011325	0.006639	0.009723
0.294375	0.040816	0.003712	0.007105	0.021104	0.013855	0.011877	0.011349	0.006622	0.009967
0.294949	0.042043	0.003684	0.007171	0.023187	0.013845	0.012066	0.011401	0.006598	0.010223
0.295553	0.043439	0.003658	0.007242	0.025421	0.013819	0.012258	0.011481	0.006567	0.010492
0.296187	0.045009	0.003633	0.007319	0.027810	0.013779	0.012453	0.011588	0.006528	0.010773
0.296849	0.046758	0.003609	0.007399	0.030360	0.013724	0.012651	0.011723	0.006484	0.011065
0.297540	0.048690	0.003587	0.007485	0.033075	0.013655	0.012850	0.011886	0.006433	0.011368
0.298261	0.050810	0.003566	0.007574	0.035961	0.013573	0.013051	0.012075	0.006376	0.011681
0.299018	0.053121	0.003546	0.007668	0.039021	0.013477	0.013254	0.012292	0.006314	0.012004
0.299814	0.055629	0.003529	0.007766	0.042259	0.013367	0.013457	0.012534	0.006248	0.012337
0.300653	0.058337	0.003513	0.007869	0.045679	0.013245	0.013662	0.012801	0.006178	0.012679
0.301534	0.061250	0.003499	0.007975	0.049284	0.013110	0.013866	0.013092	0.006105	0.013029
0.302458	0.064371	0.003487	0.008086	0.053076	0.012963	0.014071	0.013407	0.006031	0.013388
0.303417	0.067703	0.003478	0.008200	0.057058	0.012806	0.014277	0.013743	0.005955	0.013755
0.304406	0.071250	0.003471	0.008318	0.061232	0.012639	0.014482	0.014100	0.005878	0.014129
0.305419	0.075012	0.003466	0.008440	0.065598	0.012463	0.014688	0.014477	0.005803	0.014510
0.306449	0.078992	0.003464	0.008564	0.070159	0.012279	0.014893	0.014872	0.005728	0.014896
0.307493	0.083194	0.003464	0.008691	0.074913	0.012088	0.015096	0.015283	0.005655	0.015287
0.308546	0.087621	0.003468	0.008821	0.079861	0.011892	0.015298	0.015710	0.005584	0.015680
0.309609	0.092275	0.003474	0.008953	0.085001	0.011690	0.015498	0.016151	0.005517	0.016076
